"Country","Year","Status","Life_expectancy","Adult_mortality","Infant_deaths","Alcohol_consumption","Percentage_expenditure","Hepatitis_B","Measles","BMI","Under_five_deaths","Polio","Total_expenditure","Diphtheria","Incidents_HIV","GDP_per_capita","Population","Thinness_ten_nineteen_years","Thinness_five_nine_years","Income_composition","Schooling"
"Bahamas",2012,"Developing",75.5,174,0,9.39,0,95,0,63.6,0,99,7.61,99,0.2,NA,NA,2.5,2.6,0.767,12.3
"Bahamas",2013,"Developing",74.8,176,0,9.49,0,98,0,63.7,0,97,7.56,96,0.1,NA,NA,2.6,2.6,0.789,12.4
"Bahamas",2014,"Developing",74.9,13,0,9.61,0,96,0,64,0,95,7.65,97,0.1,NA,NA,2.4,2.6,0.772,12.7
"Bahamas",2015,"Developing",75.6,156,0,NA,0,98,0,64.5,0,95,NA,94,0.1,NA,NA,2.4,2.3,0.8,12.4
"Bahrain",2000,"Developing",74.7,87,0,1.97,175.565352,96,5,55.2,0,96,3.37,97,0.1,14745.022148,NA,6.1,6.2,0.778,13.1
"Bahrain",2001,"Developing",73.6,1,0,2.19,1171.975278,98,5,54.6,0,99,3.88,99,0.1,13376.309121,NA,6.3,5.9,0.801,13.3
"Bahrain",2002,"Developing",74.3,82,0,2.08,103.870508,96,8,55.3,0,98,3.79,98,0.1,1406.685621,NA,5.7,6,0.786,13.6
"Bahrain",2003,"Developing",74.9,92,0,2.36,1213.188502,98,12,54.5,0,99,3.51,96,0.1,14376.520997,NA,5.9,6.1,0.803,13.7
"Bahrain",2004,"Developing",74.8,84,0,1.86,1412.475081,97,12,55.4,0,98,3.3,99,0.1,16422.744409,NA,6.3,5.7,0.803,14.1
"Bahrain",2005,"Developing",76,79,0,2.21,1538.475304,97,4,56.7,0,99,3.17,97,0.1,16994.100526,NA,6.1,6.2,0.803,13.9
"Bahrain",2006,"Developing",75.7,77,0,1.99,163.996063,99,3,58,0,97,3.66,98,0.1,1991.548393,NA,6.2,6.1,0.8,14.2
"Bahrain",2007,"Developing",75.7,74,0,2.07,309.740393,95,7,56.1,0,97,3.81,96,0.1,3080.84258,NA,5.7,5.9,0.834,14.4
"Bahrain",2008,"Developing",76.5,72,0,2.29,226.866706,95,2,59.1,0,97,3.01,98,0.1,2303.107754,NA,6.3,5.7,0.804,14.5
"Bahrain",2009,"Developing",76.2,74,0,1.96,318.076037,98,3,58.6,0,98,3.71,98,0.1,19549.81879,NA,6,6.3,0.814,14.6
"Bahrain",2010,"Developing",76.7,74,0,1.67,269.802804,99,0,5.9,0,99,3.51,96,0.1,2647.142376,NA,6.4,5.8,0.79,14.4
"Bahrain",2011,"Developing",75.9,80,0,2.07,205.577575,99,0,6.5,0,99,3.06,99,0.1,2325.671681,NA,6.3,6.2,0.804,14.5
"Bahrain",2012,"Developing",77,69,0,1.98,2245.512701,98,0,60.1,0,99,4.2,99,0.1,24319.133142,NA,5.9,6,0.833,14.7
"Bahrain",2013,"Developing",78,6,0,1.88,4.286568,99,0,64.6,0,99,4.79,99,0.1,245.788279,NA,6.1,5.8,0.812,14.6
"Bahrain",2014,"Developing",76.6,1,0,1.58,381.470761,99,45,63.2,0,99,4.85,97,0.1,24868.740367,NA,6.3,5.8,0.807,14.3
"Bahrain",2015,"Developing",77.1,68,0,NA,0,95,0,62.6,0,98,NA,99,0.1,22542.990085,NA,5.9,6.3,0.824,14.4
"Bangladesh",2000,"Developing",64.8,174,230,0.01,3.920301,NA,5149,1,327,81,2.21,83,0.1,45.336147,126081877.56,3.1,21.5,0.447,7.5
"Bangladesh",2001,"Developing",65.7,170,241,0.01,3.453176,NA,4228,1,303,82,2.17,85,0.1,40.52626,1362515.14,2.6,21.8,0.465,7.6
"Bangladesh",2002,"Developing",66.1,174,223,0.01,0.392952,NA,3534,12.5,299,81,2.41,83,0.1,4.413391,1386215.76,2.5,20.9,0.469,7.7
"Bangladesh",2003,"Developing",65.5,163,203,0.01,35.572968,5,3927,10.8,269,8,2.41,88,0.1,406.482722,135159.76,2.3,2.9,0.482,8.1
"Bangladesh",2004,"Developing",67.8,157,177,0.01,4.223931,10,9676,13,236,90,2.53,99,0.1,48.006656,14728765,2,3.1,0.51,8.2
"Bangladesh",2005,"Developing",68.1,152,165,0.01,38.757877,46,25418,11.4,247,93,2.61,93,0.1,461.300208,14738703.31,20.1,2,0.489,8.3
"Bangladesh",2006,"Developing",67.7,151,158,0.01,40.795876,86,6045,14.1,211,96,2.82,94,0.1,519.426618,1433935.17,19.4,2.7,0.503,8.3
"Bangladesh",2007,"Developing",68.2,168,155,0.26,43.286691,93,2797,13.9,198,95,2.82,92,0.1,563.047861,142493089.05,19.7,2.4,0.518,8.8
"Bangladesh",2008,"Developing",69,148,155,0.01,42.566498,96,2659,13.5,185,97,2.74,97,0.1,586.181895,15200133.71,18.7,19.5,0.531,8.7
"Bangladesh",2009,"Developing",69.7,147,128,0.05,51.106766,99,706,13.7,166,97,2.94,96,0.1,718.026226,1550900.56,18.8,19.4,0.533,8.2
"Bangladesh",2010,"Developing",69.4,148,133,0.13,62.94683,96,808,14.7,166,95,3.73,94,0.1,763.679921,15496201.31,18.9,19.7,0.555,9.2
"Bangladesh",2011,"Developing",73,11,112,0.51,66.013428,96,5760,15.3,148,96,3.35,97,0.1,901.595444,161764924.51,18.9,19.1,0.538,9.4
"Bangladesh",2012,"Developing",76.4,149,112,0.14,60.170847,95,2055,16.4,144,93,3.86,96,0.1,803.117697,16341850.75,18.2,18.8,0.547,9.8
"Bangladesh",2013,"Developing",70.4,124,105,0.01,54.909104,98,220,18.6,122,96,3.15,98,0.1,1031.75024,156346960.56,18,18.4,0.576,10.2
"Bangladesh",2014,"Developing",72.4,126,102,0.11,10.67673,98,299,18.1,126,97,2.93,98,0.1,184.556751,16214578.31,18.1,18.7,0.583,10.3
"Bangladesh",2015,"Developing",71.1,127,88,NA,0,96,237,18.2,119,97,NA,96,0.1,110.506682,1606290.8,18.4,18,0.598,10.3
"Barbados",2000,"Developing",73.7,127,0,7.34,1176.781623,NA,0,44.1,0,86,5.01,94,0.9,10630.691695,NA,4.3,3.6,0.737,14
"Barbados",2001,"Developing",73.4,114,0,7.46,140.572723,18,0,43.4,0,93,5.56,84,0.7,10654.074404,NA,4.2,3.8,0.757,14.1
"Barbados",2002,"Developing",73.5,127,0,7.58,130.970125,67,0,43.9,0,85,5.66,87,0.8,11600.285032,NA,4.1,4.1,0.743,14.4
"Barbados",2003,"Developing",73.7,125,0,8.01,13.593727,87,0,45.2,0,9,5.95,88,0.4,1151.086373,NA,3.9,4.4,0.736,14.3
"Barbados",2004,"Developing",74.1,123,0,7.8,171.815033,95,0,44.4,0,94,5.69,93,0.2,12515.656405,NA,4.2,4,0.771,14.2
"Barbados",2005,"Developing",73.6,128,0,8.27,1345.680728,91,0,47.1,0,91,5.24,95,0.1,13506.740456,NA,3.9,4.1,0.772,14.7
"Barbados",2006,"Developing",74.2,123,0,8.49,178.76009,83,0,47,0,86,5.45,85,0.1,17801.127001,NA,4.3,4.4,0.763,14.8
"Barbados",2007,"Developing",73.9,106,0,8.34,1723.827142,91,0,46.8,0,93,5.88,93,0.1,15678.969552,NA,4,3.8,0.767,15.1
"Barbados",2008,"Developing",74.4,101,0,8.88,24.674878,84,0,48.9,0,86,5.92,83,0.1,1736.808652,NA,3.9,3.9,0.776,15.1
"Barbados",2009,"Developing",74.7,14,0,8.84,336.308204,92,0,48.2,0,95,6.25,94,0.1,16559.933781,NA,4,4,0.77,15.6
"Barbados",2010,"Developing",74.6,11,0,8.3,161.619121,86,0,5.7,0,9,6.12,84,0.1,1612.821127,NA,3.8,3.9,0.779,15.7
"Barbados",2011,"Developing",74.4,15,0,8.74,179.573859,91,0,51.6,0,91,6.57,91,0.1,15769.969918,NA,4,3.7,0.776,15.6
"Barbados",2012,"Developing",75.1,5,0,8.44,246.924473,89,0,52.3,0,86,7.26,90,0.1,15413.810883,NA,3.7,3.9,0.801,15.5
"Barbados",2013,"Developing",75,14,0,8.81,267.717455,92,0,53.8,0,90,7.39,93,0.1,16124.706834,NA,3.7,3.1,0.795,15.3
"Barbados",2014,"Developing",75.3,1,0,9.02,310.581769,95,0,52.6,0,96,7.63,95,0.1,15933.962968,NA,3.6,3.2,0.799,15.3
"Barbados",2015,"Developing",75.2,96,0,NA,0,96,0,54.6,0,99,NA,97,0.1,15899.595653,NA,3.8,3.6,0.792,15.3
"Belarus",2000,"Developing",68.4,248,1,12.98,23.791004,7,20,54.7,1,98,6.31,99,0.1,1150.527144,1078789.03,3,2.9,0.674,12.9
"Belarus",2001,"Developing",67.8,257,1,10.87,15.17606,92,39,56.5,1,99,6.75,98,0.1,1185.453007,10890196.66,2.4,2.6,0.678,13.6
"Belarus",2002,"Developing",66.9,265,1,12.35,134.466603,98,13,55.7,1,97,6.62,99,0.1,1416.524901,8629090.27,2.4,2.5,0.694,13.9
"Belarus",2003,"Developing",67.9,250,1,11.32,23.993951,56,21,54,1,54,6.49,5,0.1,1667.226609,9650504.78,2.2,2.7,0.683,13.9
"Belarus",2004,"Developing",68.5,237,1,11.97,37.85231,99,2,57.1,1,99,6.78,99,0.1,2605.309406,977319.18,2,3,0.698,14
"Belarus",2005,"Developing",68.1,263,1,11.11,44.471008,99,1,58.3,1,96,6.8,99,0.1,3158.056903,9554976.31,2.2,2.7,0.713,14.4
"Belarus",2006,"Developing",69.2,251,1,12.66,345.553611,99,151,57.8,1,98,6.31,99,0.1,3810.544,949836.09,2.2,2.7,0.717,14.4
"Belarus",2007,"Developing",70,232,1,14.09,471.449485,90,1,58.1,1,10,6.44,94,0.1,4187.817473,917750.21,2.3,2.8,0.741,15.1
"Belarus",2008,"Developing",70.2,236,1,14.45,490.736765,99,0,59.2,1,98,5.81,98,0.1,6783.962103,8523158.66,1.9,2.2,0.754,15.2
"Belarus",2009,"Developing",69.7,233,0,14.24,399.37479,99,0,58.9,1,98,7.16,96,0.1,4913.248422,987019.01,2.1,2.4,0.783,15.5
"Belarus",2010,"Developing",73.2,221,0,14.61,8.37184,96,1,59.4,1,98,5.51,97,0.1,59.29465,1006875.88,2.3,2.4,0.778,15.5
"Belarus",2011,"Developing",72.1,224,0,17.37,913.024007,98,48,61.5,1,94,4.77,99,0.1,6979.109453,9076525.91,1.7,1.8,0.789,15.4
"Belarus",2012,"Developing",71.8,190,0,16.39,92.663612,97,9,5.9,1,99,4.79,99,0.1,701.307309,9593581.97,2,2.3,0.812,15.4
"Belarus",2013,"Developing",70.8,21,0,14.34,1257.498783,98,17,62.4,1,99,6.74,98,0.1,8308.63769,9608318.48,1.9,1.8,0.796,15.5
"Belarus",2014,"Developing",71.9,192,0,13.73,1099.864272,96,65,62.1,0,95,5.63,97,0.1,9232.048809,9332250.38,1.9,1.6,0.794,15.6
"Belarus",2015,"Developing",72.6,202,0,NA,0,97,2,61,0,97,NA,99,0.1,5654.600268,9380179.66,1.7,1.6,0.801,15.5
"Belgium",2000,"Developed",77.3,22,1,10.99,278.623717,6,0,57.2,1,99,7.89,95,0.1,2310.310356,118518.75,0.6,0.3,0.878,18
"Belgium",2001,"Developed",78.3,1,1,10.72,2834.438069,6,87,60.1,1,96,8.26,96,0.1,24358.696104,125593.75,0.8,1,0.856,18.4
"Belgium",2002,"Developed",78.1,97,1,11.33,307.759019,4,0,59.1,1,95,8.27,94,0.1,2424.99394,1397795.26,1,0.1,0.875,18.9
"Belgium",2003,"Developed",78.5,97,0,11.33,496.063681,64,41,59,1,98,9.37,94,0.1,4066.47505,1534811.02,0.6,0.5,0.867,18.3
"Belgium",2004,"Developed",78.5,91,1,11.82,4778.272075,65,62,58.5,1,96,9.55,95,0.1,34373.271766,1353793.87,0.7,0.8,0.881,19
"Belgium",2005,"Developed",78.5,86,0,12.15,5008.356189,79,28,5.3,1,96,9.36,97,0.1,36903.124074,1489698.81,1,1,0.877,16.1
"Belgium",2006,"Developed",78.9,92,0,10.69,5270.823084,93,15,6.9,1,99,9.22,98,0.1,36471.118156,1587454.75,0.4,0.9,0.851,15.8
"Belgium",2007,"Developed",79.6,89,0,10.16,680.090403,92,57,7,1,99,9.21,99,0.1,4566.035776,15982.38,0.7,0.8,0.864,15.7
"Belgium",2008,"Developed",79.5,92,0,10.53,7732.58194,99,99,61,1,99,9.83,98,0.1,47910.65921,191482.1,0.5,0.7,0.887,15.9
"Belgium",2009,"Developed",79.9,92,0,10.31,671.838748,95,34,61.9,1,97,1.61,97,0.1,4355.07981,1745384.46,0.8,0.9,0.881,15.8
"Belgium",2010,"Developed",80,82,0,10.17,711.058699,99,37,61.2,1,98,1.17,97,0.1,4430.104479,1994967.17,0.9,1,0.888,15.9
"Belgium",2011,"Developed",83.2,1,0,10.24,674.05769,98,567,63,1,98,1.36,97,0.1,4786.61437,1099058.19,1.1,0.8,0.898,16.2
"Belgium",2012,"Developed",82.6,76,0,10.1,672.686898,97,115,62.6,1,96,1.5,98,0.1,4954.609149,11410859.04,0.5,1.2,0.876,16.2
"Belgium",2013,"Developed",87.4,68,0,11.94,756.013248,99,39,63.1,1,96,1.67,98,0.1,4945.538246,9655519.58,1,0.9,0.893,16.3
"Belgium",2014,"Developed",88.8,73,0,12.52,7174.91709,99,72,63.4,1,99,1.61,99,0.1,45771.07983,119144.08,0.8,1,0.903,16.4
"Belgium",2015,"Developed",81.3,78,0,NA,0,99,49,64,1,98,NA,99,0.1,4283.889206,10449413.34,0.8,0.8,0.888,16.3
"Belize",2000,"Developing",68.6,202,0,4.66,189.763754,74,0,5.1,0,93,4.03,91,0.3,3265.999106,242274.43,4,3.9,0.661,11.5
"Belize",2001,"Developing",67.7,26,0,5.23,244.231768,97,0,42.2,0,97,4.23,97,0.4,3327.374948,275695.78,3.7,3.7,0.67,11.7
"Belize",2002,"Developing",68.6,191,0,4.93,259.112984,98,0,40.1,0,92,4.57,88,0.1,3562.489672,26799.9,3.9,3.7,0.668,11.9
"Belize",2003,"Developing",67.8,19,0,5.69,328.387476,97,0,43.7,0,95,4.37,96,1.4,3828.118132,26976.96,3.6,3.9,0.67,12.1
"Belize",2004,"Developing",68.4,185,0,5.88,326.341717,98,0,42.3,0,96,4.25,96,0.8,3686.202469,29022.12,3.8,3.4,0.709,12.6
"Belize",2005,"Developing",68.8,188,0,6.12,354.936487,96,0,44.1,0,97,4.63,96,0.9,3815.385561,271963.27,3.1,3.5,0.706,12.9
"Belize",2006,"Developing",69.4,182,0,6.04,409.557654,97,0,45.8,0,96,4.35,99,0.6,4249.735367,32514.58,3.4,3.9,0.689,12.2
"Belize",2007,"Developing",68.9,181,0,7.44,76.865448,96,0,44.9,0,96,4.72,96,0.6,4005.32012,28241.38,3.2,3.9,0.694,13
"Belize",2008,"Developing",69.2,177,0,7.21,50.880244,92,0,45.6,0,92,5.79,94,0.1,440.615776,34184.74,3.3,3.1,0.701,12.9
"Belize",2009,"Developing",70.1,181,0,6.9,546.710409,96,0,46.7,0,96,5.67,97,0.3,4057.405467,309712.5,3.5,3.5,0.723,12.4
"Belize",2010,"Developing",68.6,188,0,6.82,558.451389,96,0,48.9,0,98,5.79,98,0.2,4370.496479,32565.12,3.4,3.1,0.709,12.6
"Belize",2011,"Developing",69.4,188,0,6.77,554.792778,97,0,49.9,0,96,5.45,93,0.5,4636.883272,349570.12,3.6,3.7,0.686,12.4
"Belize",2012,"Developing",70.1,191,0,6.72,561.178882,97,0,49.3,0,99,5.54,97,0.1,4547.303733,35743.23,3.4,3.3,0.707,12.6
"Belize",2013,"Developing",69.5,10,0,6.51,615.330339,96,0,49.1,0,94,5.76,94,0.2,4596.057765,344291.46,3.5,3.4,0.711,12.9
"Belize",2014,"Developing",70.5,173,0,6.67,674.975853,93,0,5,0,96,5.92,95,0.2,5350.653891,335821.69,3.2,3.7,0.706,12.7
"Belize",2015,"Developing",70.8,178,0,NA,0,95,0,6,0,95,NA,95,0.2,5285.679489,370958.6,4,3.4,0.708,12.9
"Benin",2000,"Developing",55.7,279,24,1.16,36.982435,NA,4238,19.4,39,80,4.32,79,1.8,383.617486,6653260.81,9.9,9.8,0.4,6.5
"Benin",2001,"Developing",55.4,281,26,0.98,44.509879,NA,5558,20.6,40,78,4.62,76,2.2,351.258024,748931.62,9.6,9.4,0.388,6.5
"Benin",2002,"Developing",55.1,269,25,1.03,37.602146,16,1685,18.7,35,77,4.15,77,2.1,396.569093,7150778.94,9.4,9.1,0.409,7.2
"Benin",2003,"Developing",56.2,289,25,1.61,9.155575,72,215,18.2,41,75,4.84,74,2.1,477.153383,718098.91,9.1,9.2,0.422,7.7
"Benin",2004,"Developing",56.3,280,26,1.19,11.15909,77,283,2.5,40,74,4.65,72,2,575.506817,7495.26,9.2,9.1,0.432,8.1
"Benin",2005,"Developing",55.8,282,24,1.04,6.975705,6,207,2.9,38,73,4.62,7,2.1,58.887958,7617003.33,8.7,8.1,0.431,8.6
"Benin",2006,"Developing",56.5,274,26,1.02,70.629247,74,169,22.4,36,76,4.94,74,2,616.163377,7637662.39,8.4,8.5,0.428,8.5
"Benin",2007,"Developing",57.4,284,24,0.94,7.847745,83,339,21.6,41,84,4.5,84,2,82.843626,8205772.57,8.4,8.1,0.435,8.9
"Benin",2008,"Developing",58.8,283,27,1.31,7.859266,76,929,22.1,39,77,4.23,75,1.9,83.653742,9025549.04,8.4,8.2,0.443,9.2
"Benin",2009,"Developing",58.5,263,25,0.72,74.063278,80,1499,21.4,42,7,4.37,79,1.5,819.427031,912242.86,8,7.6,0.459,9.3
"Benin",2010,"Developing",58.8,246,25,1.05,100.008034,74,374,22.5,40,77,5.29,77,1.3,783.063221,8987385.11,7.9,7.6,0.461,9.4
"Benin",2011,"Developing",58.6,256,24,1.39,102.369074,76,406,25.8,40,77,5.55,76,1.3,890.584302,90878.61,7.6,7.4,0.465,9.8
"Benin",2012,"Developing",59.2,253,28,0.43,10.929321,9,302,23.3,35,8,4.71,8,1.2,767.360003,993005.49,7.3,7.3,0.453,10.1
"Benin",2013,"Developing",59.4,251,25,0.01,91.640689,77,643,24.5,39,74,4.51,78,1.2,880.631458,14362.5,7.2,7.3,0.453,10.4
"Benin",2014,"Developing",60,246,23,0.02,85.948221,79,795,25.7,41,74,4.73,78,1,895.357371,1296828.97,7.3,7,0.472,10.9
"Benin",2015,"Developing",60,248,25,NA,0,81,54,24.3,40,77,NA,81,1,813.269824,1485379.41,6.5,6.8,0.467,10.8
"Bhutan",2000,"Developing",62.6,310,1,0.37,95.837089,99,419,15.4,1,97,7.02,92,0.1,871.348737,558535.2,19,19.8,0.004,7.2
"Bhutan",2001,"Developing",61.1,38,1,0.24,8.586129,87,712,12.7,1,88,5.77,87,0.1,83.613738,5921.14,19.1,19.5,0.015,7.4
"Bhutan",2002,"Developing",62,284,1,0.08,149.848545,83,28,14.8,1,90,7.86,86,0.1,798.645095,65668.78,18.3,19.2,0.007,8
"Bhutan",2003,"Developing",64.6,273,1,0.37,17.50186,94,0,15.8,1,98,4.94,96,0.2,995.405962,625328.04,18.1,18.9,0,8.3
"Bhutan",2004,"Developing",63.4,258,1,1.23,2.700584,87,3,17,1,7,4.37,88,0.3,217.240252,61419.67,17.7,18.4,0.007,8.5
"Bhutan",2005,"Developing",64.6,262,1,0.69,148.472827,96,11,16.3,1,94,5.08,95,0.3,1199.243961,639353.74,17.8,18.7,0.01,9.3
"Bhutan",2006,"Developing",65.7,236,1,0.65,181.475262,96,2,19,1,96,5.44,95,0.3,1313.436426,607912.82,17.2,18.7,0,9.3
"Bhutan",2007,"Developing",66.9,244,1,0.19,281.579889,95,11,17.8,1,95,6.02,97,0.3,1878.974651,697128.87,17.1,18.3,0.012,10.1
"Bhutan",2008,"Developing",66.2,233,1,0.39,328.551161,95,6,20,1,96,6.48,96,0.4,1852.379681,803.16,17.1,17.7,0.008,10.6
"Bhutan",2009,"Developing",66.7,230,1,0.05,28.095863,95,6,19,1,93,6.41,94,0.4,174.523109,732006.9,16.8,18,0,11.1
"Bhutan",2010,"Developing",67.9,224,1,0.01,227.201474,92,21,2.3,1,92,5.25,92,0.5,2318.277515,687682.06,16.5,17.3,0.016,11.6
"Bhutan",2011,"Developing",67.9,224,0,0.34,296.022016,94,10,22.1,1,94,4.63,96,0.5,2236.344585,7209.57,16.5,17,0.555,12
"Bhutan",2012,"Developing",67.9,227,0,0.01,193.346161,95,1,20.2,1,96,3.83,97,0.6,2429.679826,752196.88,15.8,16.9,0.594,12.4
"Bhutan",2013,"Developing",69.2,218,0,0.07,21.348533,97,0,21,1,95,3.98,98,0.6,235.654258,673374.31,15.8,16.6,0.568,12.4
"Bhutan",2014,"Developing",69.3,223,0,0.33,217.619814,99,0,24.8,1,98,3.56,98,0.5,2378.988609,800081.05,15.7,16.1,0.594,12.6
"Bhutan",2015,"Developing",69.9,209,0,NA,0,99,11,23.3,0,95,NA,99,0.5,2834.203108,853343.85,15.7,15.9,0.617,12.4
"Bolivia (Plurinational State of)",2000,"Developing",63.1,238,16,2.63,0,78,116,42.4,19,75,5.7,75,0.1,NA,NA,1.3,1.3,0.598,13.1
"Bolivia (Plurinational State of)",2001,"Developing",62.9,232,15,2.56,0,77,0,42.4,19,72,6.45,71,0.1,NA,NA,1.4,1.6,0.617,13.5
"Bolivia (Plurinational State of)",2002,"Developing",64.3,230,14,1.98,0,75,0,43,18,76,6.6,79,0.1,NA,NA,1.6,1.1,0.607,14
"Bolivia (Plurinational State of)",2003,"Developing",64.2,27,13,2.35,0,7,0,43.9,16,82,5.15,88,0.2,NA,NA,1.5,1.7,0.625,14.4
"Bolivia (Plurinational State of)",2004,"Developing",64.4,221,13,2.98,0,85,0,44.6,16,85,5.08,84,0.2,NA,NA,1.7,1.2,0.615,14.8
"Bolivia (Plurinational State of)",2005,"Developing",65.3,228,13,3.05,0,85,0,46.3,17,85,5.81,85,0.2,NA,NA,1,1,0.617,14.3
"Bolivia (Plurinational State of)",2006,"Developing",66,217,11,3.1,0,83,0,45.4,15,83,5.07,83,0.2,NA,NA,1.6,1.3,0.611,14.2
"Bolivia (Plurinational State of)",2007,"Developing",66.8,211,11,3.31,0,84,0,48,15,82,4.95,85,0.2,NA,NA,1.4,1.2,0.617,13.8
"Bolivia (Plurinational State of)",2008,"Developing",66.9,211,11,3.74,0,88,0,48.7,13,87,4.99,89,0.2,NA,NA,1.4,1.1,0.625,13.9
"Bolivia (Plurinational State of)",2009,"Developing",67,24,10,4.19,0,93,0,50.4,12,96,5.72,94,0.2,NA,NA,1.8,1,0.628,13.9
"Bolivia (Plurinational State of)",2010,"Developing",68.4,20,9,3.78,0,92,0,50.3,12,7,5.41,93,0.2,NA,NA,1.3,0.9,0.652,13.7
"Bolivia (Plurinational State of)",2011,"Developing",69.1,204,9,3.84,0,96,0,51.2,11,95,5.66,95,0.2,NA,NA,1.1,1,0.644,13.7
"Bolivia (Plurinational State of)",2012,"Developing",69.7,196,8,4.09,0,91,0,3.9,10,93,5.35,93,0.1,NA,NA,1,0.9,0.652,13.7
"Bolivia (Plurinational State of)",2013,"Developing",70.2,200,8,4.07,0,94,0,50.9,10,96,6.1,93,0.1,NA,NA,1.2,1.1,0.671,13.9
"Bolivia (Plurinational State of)",2014,"Developing",74.4,198,9,3.56,0,99,0,51.7,9,99,6.28,99,0.1,NA,NA,1.2,1.3,0.658,13.9
"Bolivia (Plurinational State of)",2015,"Developing",76.8,196,8,NA,0,99,0,53.1,10,99,NA,99,0.1,NA,NA,1.4,1.1,0.68,13.9
"Bosnia and Herzegovina",2000,"Developing",74.9,106,0,3.44,160.43112,NA,41,48.1,0,88,7.75,87,0.1,1359.005121,377877.3,2.9,2.6,0,0.2
"Bosnia and Herzegovina",2001,"Developing",75,121,0,3.99,137.426512,NA,0,48.9,0,93,7.27,91,0.1,1602.671439,3567288.24,3.2,3.2,0.004,11.8
"Bosnia and Herzegovina",2002,"Developing",75.5,9,0,3.89,143.503281,NA,27,48.8,0,87,7.16,8,0.1,1754.890996,370193.08,3.2,2.9,0,11.9
"Bosnia and Herzegovina",2003,"Developing",74.6,22,0,4.13,41.413332,NA,16,49.9,0,88,7.89,88,0.1,2058.231849,3927792.27,3.1,3.4,0,12.1
"Bosnia and Herzegovina",2004,"Developing",75.1,99,0,4.29,3.051712,37,30,49.6,0,86,9.43,86,0.1,263.889649,4083859.63,2.8,3.2,0,12.3
"Bosnia and Herzegovina",2005,"Developing",74.7,18,0,4.67,46.359211,94,24,5.5,0,97,8.53,92,0.1,3031.441332,370117.86,3.4,2.6,0,12.7
"Bosnia and Herzegovina",2006,"Developing",76,6,0,4.81,34.447175,8,17,52.1,0,90,8.55,84,0.1,347.565186,3674660.27,2.9,2.8,0.722,12.5
"Bosnia and Herzegovina",2007,"Developing",75.3,19,0,4.71,8.581052,95,177,51.6,0,96,8.5,95,0.1,409.454626,4291.2,3.1,2.9,0.71,12.8
"Bosnia and Herzegovina",2008,"Developing",76.6,101,0,5.54,70.044705,87,8,51.1,0,91,8.62,90,0.1,605.706173,3542301.52,3,2.4,0.721,12.8
"Bosnia and Herzegovina",2009,"Developing",75.9,95,0,4.64,662.311836,9,23,52.9,0,10,9.89,9,0.1,4525.608726,4009124.36,2.6,3.2,0.711,13.2
"Bosnia and Herzegovina",2010,"Developing",76.5,97,0,4.57,619.314065,87,49,54.3,0,10,9.65,89,0.1,4715.835408,393630.66,2.3,2.7,0.698,13.2
"Bosnia and Herzegovina",2011,"Developing",77.5,90,0,4.23,7.837257,88,11,51.9,0,88,9.6,88,0.1,59.402587,3489890.51,2.5,2.8,0.711,13.4
"Bosnia and Herzegovina",2012,"Developing",77.2,87,0,4.57,732.839268,93,24,54.7,0,87,9.82,92,0.1,4244.662395,38345.14,2.5,2.8,0.743,14
"Bosnia and Herzegovina",2013,"Developing",77.2,8,0,4.11,71.430494,90,0,53.5,0,88,9.31,88,0.1,505.434857,329127.55,2.6,2.4,0.761,14.1
"Bosnia and Herzegovina",2014,"Developing",77.2,87,0,3.9,699.905115,90,3115,56,0,86,9.58,86,0.1,5112.217613,36785.52,2.3,2.5,0.743,14.2
"Bosnia and Herzegovina",2015,"Developing",77.4,88,0,NA,0,82,1649,55.3,0,75,NA,82,0.1,4682.897801,3305245.18,2.2,2.6,0.735,14.2
"Botswana",2000,"Developing",47.6,645,2,5.61,265.514814,86,2565,32.3,4,96,4.74,95,36,3075.136617,166985.69,12.3,12.4,0.57,11.6
"Botswana",2001,"Developing",46.2,689,2,5.14,316.970577,86,1,3.9,4,98,5.83,98,35.4,2930.348953,1734370.34,11.9,11.7,0.566,12.1
"Botswana",2002,"Developing",46.9,691,2,6.46,6.56132,90,7,31.2,4,97,6.41,97,32.9,351.07897,1605003.85,11.4,11.2,0.564,11.4
"Botswana",2003,"Developing",46.5,685,2,5.88,296.46946,8,57,33.9,4,96,4.62,97,31,4245.014819,196618.49,1.3,1.9,0.572,11.9
"Botswana",2004,"Developing",47.9,656,2,4.68,508.459274,92,1,32.8,4,97,5.59,98,25.7,4969.792634,196649.6,1.2,1.1,0.571,11.9
"Botswana",2005,"Developing",51.3,564,2,6.42,609.832247,91,5,30.5,3,96,5.76,95,21.5,4660.127513,1782386.06,1.1,9.7,0.592,11.6
"Botswana",2006,"Developing",55.3,496,2,6.78,81.433159,93,6,33,3,96,5,96,13.3,5725.698528,2028142.63,9.4,9.5,0.628,11.8
"Botswana",2007,"Developing",57.4,430,2,6.3,476.283382,91,1,33.5,3,95,4.52,98,13.2,5305.810291,1931406.53,9.2,8.9,0.63,12.3
"Botswana",2008,"Developing",58.2,433,2,6.49,424.101586,93,0,33.2,3,96,5.61,97,12.6,5770.704915,1847609.19,9,8.6,0.654,12.4
"Botswana",2009,"Developing",59.8,391,2,5.02,421.265161,94,198,34.6,3,96,6.55,96,8.8,5740.926169,1864678.11,8.8,8,0.672,12.2
